sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780382000.965718746,5.623682261,-522.825303212,216.648330546,-0.053281399,-0.002017809,0.001677793,0.457607677,0.889150340,-0.002052755,0.004830368,0.950604125,0.263246497,0.367642985,-0.021734648,-0.006000000,-0.007000000,-9.477250000,-0.030000000,0.005000000,9.715000000,1.875000000,1.281250000,-2371.437500056
1780382001.065703392,5.723666906,-522.809494125,216.670420816,-0.054811503,-0.002095136,0.001294677,0.457605275,0.889152038,-0.002540912,0.004219834,0.950597898,0.121852034,0.170311595,-0.012652115,-0.012250000,-0.008250000,-9.494250000,-0.030000000,-0.100000000,9.685000000,1.218750000,-1.250000000,-2373.000000056
1780382001.165806293,5.823769808,-522.784167853,216.705840973,-0.057944551,-0.002208602,0.000730711,0.457601265,0.889154469,-0.003258853,0.003320754,0.950588491,0.248304072,0.347413071,-0.033887646,-0.017500000,-0.004750000,-9.489250000,0.015000000,-0.010000000,9.720000000,-1.937500000,1.437500000,-2373.062500056
1780382001.265818834,5.923782349,-522.763034331,216.735419906,-0.061168736,-0.002303630,0.000309315,0.457597890,0.889156211,-0.003813512,0.002658335,0.950581238,0.262831488,0.367950853,-0.042578221,-0.014250000,-0.005250000,9.488500000,-0.040000000,-0.045000000,9.720000000,-0.354166667,-0.062500000,1580.916666584
1780382001.365672588,6.023636103,-522.751400080,216.751709357,-0.063165872,-0.002359530,0.000096792,0.457596068,0.889157051,-0.004107425,0.002331552,0.950577509,0.270942938,0.379401256,-0.047478813,-0.000500000,-0.013750000,9.472750000,0.030000000,-0.020000000,9.765000000,1.093750000,-2.593749999,2369.687499517
1780382001.465779066,6.123742580,-522.733406735,216.776911606,-0.066544500,-0.002451901,-0.000203480,0.457593333,0.889158191,-0.004546502,0.001882097,0.950572112,0.176287502,0.246976540,-0.034465591,-0.021500000,-0.000750000,9.488750000,0.025000000,-0.055000000,9.740000000,-1.781250000,0.406250000,2372.656249517
1780382001.565637350,6.223600864,-522.714340257,216.803631672,-0.070479412,-0.002554267,-0.000481169,0.457590583,0.889159211,-0.004982682,0.001481946,0.950566874,0.265187724,0.371733725,-0.056459072,0.009500000,-0.003000000,9.476750000,-0.025000000,-0.065000000,9.715000000,1.062500000,-1.000000000,2371.937500056
1780382001.665641308,6.323604822,-522.693144511,216.833364537,-0.075237363,-0.002664670,-0.000735996,0.457587719,0.889160186,-0.005412233,0.001129804,0.950561524,0.263043727,0.369142223,-0.060787740,0.011250000,-0.008000000,-9.478500000,0.015000000,-0.040000000,9.765000000,0.833333333,0.312500000,-1581.145833251
1780382001.765753746,6.423717260,-522.671942629,216.863143968,-0.080348085,-0.002763322,-0.000930228,0.457585086,0.889161059,-0.005765427,0.000874665,0.950556578,0.275367272,0.386952810,-0.067927864,0.008500000,-0.003750000,9.499500000,0.050000000,-0.030000000,9.760000000,1.500000000,-0.156250000,2372.125000056
1780382001.865748644,6.523712158,-522.654978233,216.887000016,-0.084652293,-0.002832313,-0.001041504,0.457583169,0.889161705,-0.005989956,0.000739907,0.950552883,0.041887186,0.058920048,-0.010822099,0.000500000,0.010500000,9.491750000,0.015000000,-0.100000000,9.760000000,0.000000000,1.968750000,2373.281250056
